Timestamp,Channel,Voltage_mV
2025-04-15 00:21:00,3,68.9720650479756
2025-04-15 00:21:10,4,85.4603873919162
2025-04-15 00:21:20,1,23.8940224416111
2025-04-15 00:21:30,2,48.3771259486252
2025-04-15 00:21:40,3,69.516039505244
2025-04-15 00:21:50,4,85.8494827875104
2025-04-15 00:22:00,1,24.625478930264
2025-04-15 00:22:10,2,49.03562569689
2025-04-15 00:22:20,3,70.0560620693717
2025-04-15 00:22:30,4,86.2336977557304
2025-04-15 00:22:40,1,25.3555354936341
2025-04-15 00:22:50,2,49.6913378359324
2025-04-15 00:23:00,3,70.592102040804
2025-04-15 00:23:10,4,86.613010454473
2025-04-15 00:23:20,1,26.0841506289897
2025-04-15 00:23:30,2,50.344225089401
2025-04-15 00:23:40,3,71.124128946391
2025-04-15 00:23:50,4,86.9873993203227
2025-04-15 00:24:00,1,26.8112829155426
2025-04-15 00:24:10,2,50.9942503415355
2025-04-15 00:24:20,3,71.6521125411203
2025-04-15 00:24:30,4,87.3568430697771
2025-04-15 00:24:40,1,27.5368910168025
2025-04-15 00:24:50,2,51.6413766392767
2025-04-15 00:25:00,3,72.1760228098362
2025-04-15 00:25:10,4,87.721320700457
2025-04-15 00:25:20,1,28.2609336829268
2025-04-15 00:25:30,2,52.2855671943667
2025-04-15 00:25:40,3,72.6958299689462
2025-04-15 00:25:50,4,88.0808114923004
2025-04-15 00:26:00,1,28.9833697530661
2025-04-15 00:26:10,2,52.9267853854409
2025-04-15 00:26:20,3,73.211504468114
2025-04-15 00:26:30,4,88.4352950087404
2025-04-15 00:26:40,1,29.7041581577035
2025-04-15 00:26:50,2,53.5649947601094
2025-04-15 00:27:00,3,73.7230169919394
2025-04-15 00:27:10,4,88.7847510978669
2025-04-15 00:27:20,1,30.4232579209898
2025-04-15 00:27:30,2,54.2001590370296
2025-04-15 00:27:40,3,74.2303384616249
2025-04-15 00:27:50,4,89.1291598935723
2025-04-15 00:28:00,1,31.1406281630728
2025-04-15 00:28:10,2,54.8322421079685
2025-04-15 00:28:20,3,74.7334400366288
2025-04-15 00:28:30,4,89.4685018166808
2025-04-15 00:28:40,1,31.8562281024213
2025-04-15 00:28:50,2,55.4612080398556
2025-04-15 00:29:00,3,75.2322931163047
2025-04-15 00:29:10,4,89.8027575760616
2025-04-15 00:29:20,1,32.5700170581432
2025-04-15 00:29:30,2,56.0870210768254
2025-04-15 00:29:40,3,75.7268693415276
2025-04-15 00:29:50,4,90.1319081697252
2025-04-15 00:30:00,1,33.2819544522987
2025-04-15 00:30:10,2,56.7096456422504
2025-04-15 00:30:20,3,76.2171405963056
2025-04-15 00:30:30,4,90.455934885904
2025-04-15 00:30:40,1,33.9919998122064
2025-04-15 00:30:50,2,57.3290463407633
2025-04-15 00:31:00,3,76.7030790093788
2025-04-15 00:31:10,4,90.7748193041162
2025-04-15 00:31:20,1,34.700112772745
2025-04-15 00:31:30,2,57.9451879602693
2025-04-15 00:31:40,3,77.1846569558035
2025-04-15 00:31:50,4,91.0885432962122
2025-04-15 00:32:00,1,35.4062530786469
2025-04-15 00:32:10,2,58.5580354739479
2025-04-15 00:32:20,3,77.6618470585225
2025-04-15 00:32:30,4,91.3970890274061
2025-04-15 00:32:40,1,36.1103805867877
2025-04-15 00:32:50,2,59.167554042244
2025-04-15 00:33:00,3,78.1346221899218
2025-04-15 00:33:10,4,91.700438957289
2025-04-15 00:33:20,1,36.8124552684678
2025-04-15 00:33:30,2,59.7737090148487
2025-04-15 00:33:40,3,78.6029554733723
2025-04-15 00:33:50,4,91.9985758408262
2025-04-15 00:34:00,1,37.5124372116878
2025-04-15 00:34:10,2,60.3764659326688
2025-04-15 00:34:20,3,79.0668202847584
2025-04-15 00:34:30,4,92.2914827293377
2025-04-15 00:34:40,1,38.2102866234177
2025-04-15 00:34:50,2,60.9757905297861
2025-04-15 00:35:00,3,79.5261902539906
2025-04-15 00:35:10,4,92.5791429714619
2025-04-15 00:35:20,1,38.9059638318593
2025-04-15 00:35:30,2,61.571648735405
2025-04-15 00:35:40,3,79.9810392665054
2025-04-15 00:35:50,4,92.8615402141017
2025-04-15 00:36:00,1,39.599429288701
2025-04-15 00:36:10,2,62.1640066757898
2025-04-15 00:36:20,3,80.4313414647497
2025-04-15 00:36:30,4,93.1386584033545
2025-04-15 00:36:40,1,40.2906435713663
2025-04-15 00:36:50,2,62.7528306761901
2025-04-15 00:37:00,3,80.8770712496504
2025-04-15 00:37:10,4,93.4104817854248
2025-04-15 00:37:20,1,40.9795673852549
2025-04-15 00:37:30,2,63.338087262755
2025-04-15 00:37:40,3,81.31820328207
2025-04-15 00:37:50,4,93.6769949075198
2025-04-15 00:38:00,1,41.6661615659768
2025-04-15 00:38:10,2,63.9197431644367
2025-04-15 00:38:20,3,81.7547124842473
2025-04-15 00:38:30,4,93.9381826187276
2025-04-15 00:38:40,1,42.3503870815782
2025-04-15 00:38:50,2,64.4977653148811
2025-04-15 00:39:00,3,82.1865740412224
2025-04-15 00:39:10,4,94.1940300708791
2025-04-15 00:39:20,1,43.0322050347609
2025-04-15 00:39:30,2,65.0721208543081
2025-04-15 00:39:40,3,82.6137634022479
2025-04-15 00:39:50,4,94.4445227193913
2025-04-15 00:40:00,1,43.7115766650933
2025-04-15 00:40:10,2,65.6427771313796
2025-04-15 00:40:20,3,83.0362562821846
2025-04-15 00:40:30,4,94.689646324095
2025-04-15 00:40:40,1,44.388463351214
2025-04-15 00:40:50,2,66.2097017050553
2025-04-15 00:41:00,3,83.4540286628817
2025-04-15 00:41:10,4,94.9293869500435
2025-04-15 00:41:20,1,45.0628266130273
2025-04-15 00:41:30,2,66.7728623464376
2025-04-15 00:41:40,3,83.8670567945424
2025-04-15 00:41:50,4,95.1637309683054
2025-04-15 00:42:00,1,45.7346281138909
2025-04-15 00:42:10,2,67.332227040603
2025-04-15 00:42:20,3,84.2753171970743
2025-04-15 00:42:30,4,95.3926650567394
2025-04-15 00:42:40,1,46.4038296627948
2025-04-15 00:42:50,2,67.8877639884227
2025-04-15 00:43:00,3,84.6787866614238
2025-04-15 00:43:10,4,95.6161762007508
2025-04-15 00:43:20,1,47.0703932165333
2025-04-15 00:43:30,2,68.43944160837
2025-04-15 00:43:40,3,85.0774422508958
2025-04-15 00:43:50,4,95.8342516940326
2025-04-15 00:44:00,1,47.7342808818666
2025-04-15 00:44:10,2,68.9872285383159
2025-04-15 00:44:20,3,85.4712613024572
2025-04-15 00:44:30,4,96.046879139287
2025-04-15 00:44:40,1,48.395454917676
2025-04-15 00:44:50,2,69.5310936373119
2025-04-15 00:45:00,3,85.8602214280259
2025-04-15 00:45:10,4,96.2540464489301
2025-04-15 00:45:20,1,49.0538777371087
2025-04-15 00:45:30,2,70.0710059873601
2025-04-15 00:45:40,3,86.2443005157432
2025-04-15 00:45:50,4,96.4557418457798
2025-04-15 00:46:00,1,49.7095119097151
2025-04-15 00:46:10,2,70.6069348951712
2025-04-15 00:46:20,3,86.6234767312304
2025-04-15 00:46:30,4,96.6519538637246
2025-04-15 00:46:40,1,50.3623201635761
2025-04-15 00:46:50,2,71.1388498939093
2025-04-15 00:47:00,3,86.997728518831
2025-04-15 00:47:10,4,96.8426713483758
2025-04-15 00:47:20,1,51.0122653874225
2025-04-15 00:47:30,2,71.6667207449237
2025-04-15 00:47:40,3,87.3670346028353
2025-04-15 00:47:50,4,97.0278834577015
2025-04-15 00:48:00,1,51.6593106327444
2025-04-15 00:48:10,2,72.190517439468
2025-04-15 00:48:20,3,87.7313739886901
2025-04-15 00:48:30,4,97.2075796626429
2025-04-15 00:48:40,1,52.3034191158918
2025-04-15 00:48:50,2,72.7102102004063
2025-04-15 00:49:00,3,88.0907259641926
2025-04-15 00:49:10,4,97.3817497477129
2025-04-15 00:49:20,1,52.9445542201657
2025-04-15 00:49:30,2,73.2257694839055
2025-04-15 00:49:40,3,88.4450701006674
2025-04-15 00:49:50,4,97.550383811577
2025-04-15 00:50:00,1,53.5826794978997
2025-04-15 00:50:10,2,73.7371659811154
2025-04-15 00:50:20,3,88.7943862541278
2025-04-15 00:50:30,4,97.7134722676161
2025-04-15 00:50:40,1,54.2177586725318
2025-04-15 00:50:50,2,74.2443706198344
2025-04-15 00:51:00,3,89.1386545664215
2025-04-15 00:51:10,4,97.8710058444712
2025-04-15 00:51:20,1,54.849755640667
2025-04-15 00:51:30,2,74.7473545661627
2025-04-15 00:51:40,3,89.477855466359
2025-04-15 00:51:50,4,98.0229755865708
2025-04-15 00:52:00,1,55.4786344741297
2025-04-15 00:52:10,2,75.2460892261406
2025-04-15 00:52:20,3,89.8119696708263
2025-04-15 00:52:30,4,98.1693728546399
2025-04-15 00:52:40,1,56.1043594220059
2025-04-15 00:52:50,2,75.7405462473753
2025-04-15 00:53:00,3,90.1409781858813
2025-04-15 00:53:10,4,98.3101893261912
2025-04-15 00:53:20,1,56.7268949126757
2025-04-15 00:53:30,2,76.2306975206515
2025-04-15 00:53:40,3,90.4648623078334
2025-04-15 00:53:50,4,98.4454169959981
2025-04-15 00:54:00,1,57.3462055558356
2025-04-15 00:54:10,2,76.71651518153
2025-04-15 00:54:20,3,90.7836036243068
2025-04-15 00:54:30,4,98.5750481765498
2025-04-15 00:54:40,1,57.9622561445103
2025-04-15 00:54:50,2,77.1979716119316
2025-04-15 00:55:00,3,91.0971840152874
2025-04-15 00:55:10,4,98.6990754984885
2025-04-15 00:55:20,1,58.5750116570544
2025-04-15 00:55:30,2,77.6750394417074
2025-04-15 00:55:40,3,91.4055856541526
2025-04-15 00:55:50,4,98.8174919110281
2025-04-15 00:56:00,1,59.184437259143
2025-04-15 00:56:10,2,78.1476915501942
2025-04-15 00:56:20,3,91.708791008685
2025-04-15 00:56:30,4,98.9302906823551
2025-04-15 00:56:40,1,59.7904983057519
2025-04-15 00:56:50,2,78.6159010677568
2025-04-15 00:57:00,3,92.0067828420688
2025-04-15 00:57:10,4,99.0374654000115
2025-04-15 00:57:20,1,60.3931603431277
2025-04-15 00:57:30,2,79.0796413773152
2025-04-15 00:57:40,3,92.2995442138701
2025-04-15 00:57:50,4,99.139009971259
2025-04-15 00:58:00,1,60.9923891107459
2025-04-15 00:58:10,2,79.538886115858
2025-04-15 00:58:20,3,92.5870584809995
2025-04-15 00:58:30,4,99.2349186234257
2025-04-15 00:58:40,1,61.5881505432588
2025-04-15 00:58:50,2,79.9936091759408
2025-04-15 00:59:00,3,92.8693092986584
2025-04-15 00:59:10,4,99.3251859042339
2025-04-15 00:59:20,1,62.1804107724321
2025-04-15 00:59:30,2,80.4437847071706
2025-04-15 00:59:40,3,93.1462806212683
2025-04-15 00:59:50,4,99.4098066821105
2025-04-15 01:00:00,1,62.76913612907
2025-04-15 01:00:10,2,80.8893871176753
2025-04-15 01:00:20,3,93.417956703383
2025-04-15 01:00:30,4,99.4887761464781
2025-04-15 01:00:40,1,63.3542931449297
2025-04-15 01:00:50,2,81.3303910755585
2025-04-15 01:01:00,3,93.6843221005832
2025-04-15 01:01:10,4,99.5620898080294
2025-04-15 01:01:20,1,63.9358485546235
2025-04-15 01:01:30,2,81.7667715103396
2025-04-15 01:01:40,3,93.9453616703553
2025-04-15 01:01:50,4,99.6297434989813
2025-04-15 01:02:00,1,64.5137692975103
2025-04-15 01:02:10,2,82.1985036143792
2025-04-15 01:02:20,3,94.2010605729516
2025-04-15 01:02:30,4,99.6917333733128
2025-04-15 01:02:40,1,65.0880225195749
2025-04-15 01:02:50,2,82.6255628442891
2025-04-15 01:03:00,3,94.4514042722342
2025-04-15 01:03:10,4,99.7480559069831
2025-04-15 01:03:20,1,65.6585755752957
2025-04-15 01:03:30,2,83.0479249223277
2025-04-15 01:03:40,3,94.6963785365011
2025-04-15 01:03:50,4,99.7987078981321
2025-04-15 01:04:00,1,66.2253960295005
2025-04-15 01:04:10,2,83.4655658377803
2025-04-15 01:04:20,3,94.9359694392957
2025-04-15 01:04:30,4,99.8436864672622
2025-04-15 01:04:40,1,66.7884516592106
2025-04-15 01:04:50,2,83.8784618483237
2025-04-15 01:05:00,3,95.1701633601982
2025-04-15 01:05:10,4,99.8829890574027
2025-04-15 01:05:20,1,67.3477104554725
2025-04-15 01:05:30,2,84.2865894813764
2025-04-15 01:05:40,3,95.3989469855997
2025-04-15 01:05:50,4,99.916613434254
2025-04-15 01:06:00,1,67.9031406251774
2025-04-15 01:06:10,2,84.6899255354324
2025-04-15 01:06:20,3,95.6223073094596
2025-04-15 01:06:30,4,99.9445576863158
2025-04-15 01:06:40,1,68.4547105928689
2025-04-15 01:06:50,2,85.0884470813809
2025-04-15 01:07:00,3,95.8402316340446
2025-04-15 01:07:10,4,99.966820224995
2025-04-15 01:07:20,1,69.0023890025377
2025-04-15 01:07:30,2,85.4821314638092
2025-04-15 01:07:40,3,96.0527075706506
2025-04-15 01:07:50,4,99.9833997846963
2025-04-15 01:08:00,1,69.5461447194047
2025-04-15 01:08:10,2,85.8709563022907
2025-04-15 01:08:20,3,96.259723040307
2025-04-15 01:08:30,4,99.994295422894
2025-04-15 01:08:40,1,70.0859468316902
2025-04-15 01:08:50,2,86.2548994926576
2025-04-15 01:09:00,3,96.4612662744633
2025-04-15 01:09:10,4,99.9995065201858
2025-04-15 01:09:20,1,70.6217646523717
2025-04-15 01:09:30,2,86.633939208257
2025-04-15 01:09:40,3,96.6573258156584
2025-04-15 01:09:50,4,99.9990327803279
2025-04-15 01:10:00,1,71.1535677209285
2025-04-15 01:10:10,2,87.0080539011919
2025-04-15 01:10:20,3,96.8478905181717
2025-04-15 01:10:30,4,99.9928742302517
2025-04-15 01:10:40,1,71.681325805073
2025-04-15 01:10:50,2,87.3772223035465
2025-04-15 01:11:00,3,97.0329495486566
2025-04-15 01:11:10,4,99.9810312200625
2025-04-15 01:11:20,1,72.2050089024694
2025-04-15 01:11:30,2,87.7414234285947
2025-04-15 01:11:40,3,97.2124923867569
2025-04-15 01:11:50,4,99.9635044230194
2025-04-15 01:12:00,1,72.7245872424396
2025-04-15 01:12:10,2,88.1006365719933
2025-04-15 01:12:20,3,97.386508825704
2025-04-15 01:12:30,4,99.9402948354973
2025-04-15 01:12:40,1,73.2400312876553
2025-04-15 01:12:50,2,88.4548413129595
2025-04-15 01:13:00,3,97.5549889728981
2025-04-15 01:13:10,4,99.9114037769299
2025-04-15 01:13:20,1,73.7513117358174
2025-04-15 01:13:30,2,88.8040175154312
2025-04-15 01:13:40,3,97.71792325047
2025-04-15 01:13:50,4,99.8768328897349
2025-04-15 01:14:00,1,74.2583995213215
2025-04-15 01:14:10,2,89.1481453292119
2025-04-15 01:14:20,3,97.8753023958254
2025-04-15 01:14:30,4,99.8365841392207
2025-04-15 01:14:40,1,74.7612658169107
2025-04-15 01:14:50,2,89.4872051910993
2025-04-15 01:15:00,3,98.0271174621722
2025-04-15 01:15:10,4,99.7906598134745
2025-04-15 01:15:20,1,75.2598820353138
2025-04-15 01:15:30,2,89.8211778259972
2025-04-15 01:15:40,3,98.1733598190285
2025-04-15 01:15:50,4,99.7390625232324
2025-04-15 01:16:00,1,75.7542198308709
2025-04-15 01:16:10,2,90.1500442480117
2025-04-15 01:16:20,3,98.3140211527134
2025-04-15 01:16:30,4,99.6817952017306
2025-04-15 01:16:40,1,76.2442511011448
2025-04-15 01:16:50,2,90.4737857615298
2025-04-15 01:17:00,3,98.4490934668197
2025-04-15 01:17:10,4,99.6188611045393
2025-04-15 01:17:20,1,76.7299479885182
2025-04-15 01:17:30,2,90.792383962283
2025-04-15 01:17:40,3,98.5785690826685
2025-04-15 01:17:50,4,99.5502638093769
2025-04-15 01:18:00,1,77.2112828817778
2025-04-15 01:18:10,2,91.1058207383929
2025-04-15 01:18:20,3,98.7024406397454
2025-04-15 01:18:30,4,99.4760072159074
2025-04-15 01:18:40,1,77.6882284176838
2025-04-15 01:18:50,2,91.4140782714014
2025-04-15 01:19:00,3,98.8207010961195
2025-04-15 01:19:10,4,99.396095545518
2025-04-15 01:19:20,1,78.1607574825252
2025-04-15 01:19:30,2,91.7171390372833
2025-04-15 01:19:40,3,98.9333437288432
2025-04-15 01:19:50,4,99.3105333410793
2025-04-15 01:20:00,1,78.6288432136619
2025-04-15 01:20:10,2,92.0149858074424
2025-04-15 01:20:20,3,99.0403621343347
2025-04-15 01:20:30,4,99.2193254666874
2025-04-15 01:20:40,1,79.0924590010508
2025-04-15 01:20:50,2,92.3076016496914
2025-04-15 01:21:00,3,99.1417502287419
2025-04-15 01:21:10,4,99.1224771073869
2025-04-15 01:21:20,1,79.5515784887595
2025-04-15 01:21:30,2,92.5949699292142
2025-04-15 01:21:40,3,99.2375022482883
2025-04-15 01:21:50,4,99.0199937688766
2025-04-15 01:22:00,1,80.0061755764639
2025-04-15 01:22:10,2,92.8770743095113
2025-04-15 01:22:20,3,99.3276127496007
2025-04-15 01:22:30,4,98.9118812771962
2025-04-15 01:22:40,1,80.4562244209324
2025-04-15 01:22:50,2,93.1538987533291
2025-04-15 01:23:00,3,99.4120766100184
2025-04-15 01:23:10,4,98.798145778395
2025-04-15 01:23:20,1,80.9016994374947
2025-04-15 01:23:30,2,93.425427523571
2025-04-15 01:23:40,3,99.490889027885
2025-04-15 01:23:50,4,98.6787937381827
2025-04-15 01:24:00,1,81.3425753014968
2025-04-15 01:24:10,2,93.6916451841925
2025-04-15 01:24:20,3,99.5640455228206
2025-04-15 01:24:30,4,98.5538319415622
2025-04-15 01:24:40,1,81.7788269497401
2025-04-15 01:24:50,2,93.9525366010784
2025-04-15 01:25:00,3,99.6315419359773
2025-04-15 01:25:10,4,98.4232674924429
2025-04-15 01:25:20,1,82.2104295819062
2025-04-15 01:25:30,2,94.2080869429033
2025-04-15 01:25:40,3,99.6933744302747
2025-04-15 01:25:50,4,98.2871078132379
2025-04-15 01:26:00,1,82.6373586619676
2025-04-15 01:26:10,2,94.4582816819749
2025-04-15 01:26:20,3,99.7495394906191
2025-04-15 01:26:30,4,98.1453606444414
2025-04-15 01:26:40,1,83.0595899195813
2025-04-15 01:26:50,2,94.7031065950593
2025-04-15 01:27:00,3,99.8000339241024
2025-04-15 01:27:10,4,97.9980340441889
2025-04-15 01:27:20,1,83.4770993514695
2025-04-15 01:27:30,2,94.9425477641904
2025-04-15 01:27:40,3,99.8448548601842
2025-04-15 01:27:50,4,97.8451363877989
2025-04-15 01:28:00,1,83.889863222784
2025-04-15 01:28:10,2,95.1765915774604
2025-04-15 01:28:20,3,99.8839997508546
2025-04-15 01:28:30,4,97.6866763672972
2025-04-15 01:28:40,1,84.2978580684549
2025-04-15 01:28:50,2,95.405224729794
2025-04-15 01:29:00,3,99.9174663707794
2025-04-15 01:29:10,4,97.5226629909223
2025-04-15 01:29:20,1,84.7010606945252
2025-04-15 01:29:30,2,95.6284342237047
2025-04-15 01:29:40,3,99.9452528174264
2025-04-15 01:29:50,4,97.3531055826137
2025-04-15 01:30:00,1,85.0994481794692
2025-04-15 01:30:10,2,95.8462073700337
2025-04-15 01:30:20,3,99.9673575111734
2025-04-15 01:30:30,4,97.1780137814813
2025-04-15 01:30:40,1,85.4929978754953
2025-04-15 01:30:50,2,96.058531788671
2025-04-15 01:31:00,3,99.9837791953986
2025-04-15 01:31:10,4,96.997397541258
2025-04-15 01:31:20,1,85.8816874098339
2025-04-15 01:31:30,2,96.2653954092599
2025-04-15 01:31:40,3,99.9945169365512
2025-04-15 01:31:50,4,96.8112671297338
2025-04-15 01:32:00,1,86.2654946860088
2025-04-15 01:32:10,2,96.4667864718821
2025-04-15 01:32:20,3,99.9995701242052
2025-04-15 01:32:30,4,96.6196331281715
2025-04-15 01:32:40,1,86.6443978850937
2025-04-15 01:32:50,2,96.6626935277274
2025-04-15 01:33:00,3,99.9989384710936
2025-04-15 01:33:10,4,96.4225064307058
2025-04-15 01:33:20,1,87.0183754669526
2025-04-15 01:33:30,2,96.8531054397437
2025-04-15 01:33:40,3,99.9926220131251
2025-04-15 01:33:50,4,96.2198982437238
2025-04-15 01:34:00,1,87.3874061714639
2025-04-15 01:34:10,2,97.0380113832704
2025-04-15 01:34:20,3,99.9806211093818
2025-04-15 01:34:30,4,96.0118200852278
2025-04-15 01:34:40,1,87.7514690197297
2025-04-15 01:34:50,2,97.2174008466538
2025-04-15 01:35:00,3,99.9629364420989
2025-04-15 01:35:10,4,95.7982837841806
2025-04-15 01:35:20,1,88.1105433152676
2025-04-15 01:35:30,2,97.3912636318449
2025-04-15 01:35:40,3,99.9395690166259
2025-04-15 01:35:50,4,95.579301479833
2025-04-15 01:36:00,1,88.4646086451882
2025-04-15 01:36:10,2,97.5595898549786
2025-04-15 01:36:20,3,99.9105201613694
2025-04-15 01:36:30,4,95.354885621034
2025-04-15 01:36:40,1,88.8136448813544
2025-04-15 01:36:50,2,97.7223699469361
2025-04-15 01:37:00,3,99.8757915277177
2025-04-15 01:37:10,4,95.1250489655225
2025-04-15 01:37:20,1,89.157632181527
2025-04-15 01:37:30,2,97.8795946538884
2025-04-15 01:37:40,3,99.8353850899468
2025-04-15 01:37:50,4,94.8898045792027
2025-04-15 01:38:00,1,89.4965509904915
2025-04-15 01:38:10,2,98.0312550378231
2025-04-15 01:38:20,3,99.7893031451082
2025-04-15 01:38:30,4,94.6491658354008
2025-04-15 01:38:40,1,89.8303820411705
2025-04-15 01:38:50,2,98.1773424770516
2025-04-15 01:39:00,3,99.7375483128985
2025-04-15 01:39:10,4,94.403146414105
2025-04-15 01:39:20,1,90.1591063557187
2025-04-15 01:39:30,2,98.3178486667001
2025-04-15 01:39:40,3,99.6801235355099
2025-04-15 01:39:50,4,94.1517603011877
2025-04-15 01:40:00,1,90.482705246602
2025-04-15 01:40:10,2,98.4527656191809
2025-04-15 01:40:20,3,99.6170320774637
2025-04-15 01:40:30,4,93.8950217876107
2025-04-15 01:40:40,1,90.8011603176596
2025-04-15 01:40:50,2,98.5820856646472
2025-04-15 01:41:00,3,99.5482775254244
2025-04-15 01:41:10,4,93.6329454686124
2025-04-15 01:41:20,1,91.11445346515
2025-04-15 01:41:30,2,98.7058014514288
